signal_date,rank,code,name,popularity_score,source,capture_type,snapshot_time
2026-06-10,62,603601,再升科技,9782.0,10jqka,intraday_1430,2026-06-10 14:30:00
2026-06-10,63,002156,通富微电,9554.0,10jqka,intraday_1430,2026-06-10 14:30:00
2026-06-10,64,603823,百合花,9498.0,10jqka,intraday_1430,2026-06-10 14:30:00
2026-06-10,65,601869,长飞光纤,9448.0,10jqka,intraday_1430,2026-06-10 14:30:00
2026-06-10,66,002579,中京电子,9406.0,10jqka,intraday_1430,2026-06-10 14:30:00
2026-06-10,67,002185,华天科技,9379.0,10jqka,intraday_1430,2026-06-10 14:30:00
2026-06-10,68,603220,中贝通信,9351.0,10jqka,intraday_1430,2026-06-10 14:30:00
2026-06-10,69,300433,蓝思科技,9259.0,10jqka,intraday_1430,2026-06-10 14:30:00
2026-06-10,70,002129,TCL中环,9219.0,10jqka,intraday_1430,2026-06-10 14:30:00
2026-06-10,71,601318,中国平安,9212.0,10jqka,intraday_1430,2026-06-10 14:30:00
2026-06-10,72,002119,康强电子,9090.0,10jqka,intraday_1430,2026-06-10 14:30:00
2026-06-10,73,603259,药明康德,8854.0,10jqka,intraday_1430,2026-06-10 14:30:00
2026-06-10,74,603986,兆易创新,8801.0,10jqka,intraday_1430,2026-06-10 14:30:00
2026-06-10,75,000681,视觉中国,8767.0,10jqka,intraday_1430,2026-06-10 14:30:00
2026-06-10,76,600162,香江控股,8623.0,10jqka,intraday_1430,2026-06-10 14:30:00
2026-06-10,77,600403,大有能源,8605.0,10jqka,intraday_1430,2026-06-10 14:30:00
2026-06-10,78,600226,亨通股份,8428.0,10jqka,intraday_1430,2026-06-10 14:30:00
2026-06-10,79,002138,顺络电子,8297.0,10jqka,intraday_1430,2026-06-10 14:30:00
2026-06-10,80,603778,国晟科技,8204.0,10jqka,intraday_1430,2026-06-10 14:30:00
2026-06-10,81,600863,华能蒙电,8163.0,10jqka,intraday_1430,2026-06-10 14:30:00
2026-06-10,82,603616,韩建河山,8143.0,10jqka,intraday_1430,2026-06-10 14:30:00
2026-06-10,83,600869,远东股份,8132.0,10jqka,intraday_1430,2026-06-10 14:30:00
2026-06-10,84,002050,三花智控,8083.0,10jqka,intraday_1430,2026-06-10 14:30:00
2026-06-10,85,600500,中化国际,8066.0,10jqka,intraday_1430,2026-06-10 14:30:00
2026-06-10,86,688525,佰维存储,8059.0,10jqka,intraday_1430,2026-06-10 14:30:00
2026-06-10,87,601127,赛力斯,8052.0,10jqka,intraday_1430,2026-06-10 14:30:00
2026-06-10,88,600519,贵州茅台,8023.0,10jqka,intraday_1430,2026-06-10 14:30:00
2026-06-10,89,300502,新易盛,7961.0,10jqka,intraday_1430,2026-06-10 14:30:00
2026-06-10,90,002281,光迅科技,7955.0,10jqka,intraday_1430,2026-06-10 14:30:00
2026-06-10,91,300394,天孚通信,7890.0,10jqka,intraday_1430,2026-06-10 14:30:00
2026-06-10,92,300666,江丰电子,7870.0,10jqka,intraday_1430,2026-06-10 14:30:00
2026-06-10,93,688017,绿的谐波,7805.0,10jqka,intraday_1430,2026-06-10 14:30:00
2026-06-10,94,603011,合锻智能,7744.0,10jqka,intraday_1430,2026-06-10 14:30:00
2026-06-10,95,688041,海光信息,7740.0,10jqka,intraday_1430,2026-06-10 14:30:00
2026-06-10,96,000858,五粮液,7693.0,10jqka,intraday_1430,2026-06-10 14:30:00
2026-06-10,97,002475,立讯精密,7692.0,10jqka,intraday_1430,2026-06-10 14:30:00
2026-06-10,98,600498,烽火通信,7661.0,10jqka,intraday_1430,2026-06-10 14:30:00
2026-06-10,99,000988,华工科技,7647.0,10jqka,intraday_1430,2026-06-10 14:30:00
2026-06-10,100,002851,麦格米特,7630.0,10jqka,intraday_1430,2026-06-10 14:30:00
2026-06-10,1,002361,神剑股份,300385.0,10jqka,post_close,2026-06-10 15:00:00
2026-06-10,2,601991,大唐发电,166538.0,10jqka,post_close,2026-06-10 15:00:00
2026-06-10,3,601012,隆基绿能,155731.0,10jqka,post_close,2026-06-10 15:00:00
2026-06-10,4,600487,亨通光电,146338.0,10jqka,post_close,2026-06-10 15:00:00
2026-06-10,5,000725,京东方A,134871.0,10jqka,post_close,2026-06-10 15:00:00
2026-06-10,6,600522,中天科技,133613.0,10jqka,post_close,2026-06-10 15:00:00
2026-06-10,7,600396,华电辽能,127587.0,10jqka,post_close,2026-06-10 15:00:00
2026-06-10,8,600869,远东股份,109889.0,10jqka,post_close,2026-06-10 15:00:00
2026-06-10,9,603629,利通电子,108665.0,10jqka,post_close,2026-06-10 15:00:00
2026-06-10,10,001896,豫能控股,103129.0,10jqka,post_close,2026-06-10 15:00:00
2026-06-10,11,002463,沪电股份,79438.0,10jqka,post_close,2026-06-10 15:00:00
2026-06-10,12,600186,莲花控股,74701.0,10jqka,post_close,2026-06-10 15:00:00
2026-06-10,13,002421,达实智能,73085.0,10jqka,post_close,2026-06-10 15:00:00
2026-06-10,14,002354,天娱数科,71974.0,10jqka,post_close,2026-06-10 15:00:00
2026-06-10,15,002181,粤传媒,71046.0,10jqka,post_close,2026-06-10 15:00:00
2026-06-10,16,600584,长电科技,70401.0,10jqka,post_close,2026-06-10 15:00:00
2026-06-10,17,600578,京能电力,69984.0,10jqka,post_close,2026-06-10 15:00:00
2026-06-10,18,688146,中船特气,67101.0,10jqka,post_close,2026-06-10 15:00:00
2026-06-10,19,000636,风华高科,66336.0,10jqka,post_close,2026-06-10 15:00:00
2026-06-10,20,600206,有研新材,65049.0,10jqka,post_close,2026-06-10 15:00:00
2026-06-10,21,001696,宗申动力,61822.0,10jqka,post_close,2026-06-10 15:00:00
2026-06-10,22,601138,工业富联,61731.0,10jqka,post_close,2026-06-10 15:00:00
2026-06-10,23,000021,深科技,56141.0,10jqka,post_close,2026-06-10 15:00:00
2026-06-10,24,600667,太极实业,54227.0,10jqka,post_close,2026-06-10 15:00:00
2026-06-10,25,002407,多氟多,53972.0,10jqka,post_close,2026-06-10 15:00:00
2026-06-10,26,002459,晶澳科技,53965.0,10jqka,post_close,2026-06-10 15:00:00
2026-06-10,27,600703,三安光电,53960.0,10jqka,post_close,2026-06-10 15:00:00
2026-06-10,28,603773,沃格光电,52768.0,10jqka,post_close,2026-06-10 15:00:00
2026-06-10,29,000063,中兴通讯,52553.0,10jqka,post_close,2026-06-10 15:00:00
2026-06-10,30,300666,江丰电子,52533.0,10jqka,post_close,2026-06-10 15:00:00
2026-06-10,31,605358,立昂微,50795.0,10jqka,post_close,2026-06-10 15:00:00
2026-06-10,32,300433,蓝思科技,50022.0,10jqka,post_close,2026-06-10 15:00:00
2026-06-10,33,600162,香江控股,49855.0,10jqka,post_close,2026-06-10 15:00:00
2026-06-10,34,002129,TCL中环,48594.0,10jqka,post_close,2026-06-10 15:00:00
2026-06-10,35,600367,红星发展,47826.0,10jqka,post_close,2026-06-10 15:00:00
2026-06-10,36,600183,生益科技,46635.0,10jqka,post_close,2026-06-10 15:00:00
2026-06-10,37,002747,埃斯顿,46405.0,10jqka,post_close,2026-06-10 15:00:00
2026-06-10,38,603002,宏昌电子,43651.0,10jqka,post_close,2026-06-10 15:00:00
2026-06-10,39,002015,协鑫能科,42891.0,10jqka,post_close,2026-06-10 15:00:00
2026-06-10,40,000657,中钨高新,42787.0,10jqka,post_close,2026-06-10 15:00:00
2026-06-10,41,002384,东山精密,42349.0,10jqka,post_close,2026-06-10 15:00:00
2026-06-10,42,603859,能科科技,42011.0,10jqka,post_close,2026-06-10 15:00:00
2026-06-10,43,300308,中际旭创,41437.0,10jqka,post_close,2026-06-10 15:00:00
2026-06-10,44,301669,高特电子,41269.0,10jqka,post_close,2026-06-10 15:00:00
2026-06-10,45,600176,中国巨石,41038.0,10jqka,post_close,2026-06-10 15:00:00
2026-06-10,46,600732,爱旭股份,40334.0,10jqka,post_close,2026-06-10 15:00:00
2026-06-10,47,002050,三花智控,39579.0,10jqka,post_close,2026-06-10 15:00:00
2026-06-10,48,600879,航天电子,39019.0,10jqka,post_close,2026-06-10 15:00:00
2026-06-10,49,688017,绿的谐波,38742.0,10jqka,post_close,2026-06-10 15:00:00
2026-06-10,50,002491,通鼎互联,38658.0,10jqka,post_close,2026-06-10 15:00:00
2026-06-10,51,600438,通威股份,38474.0,10jqka,post_close,2026-06-10 15:00:00
2026-06-10,52,603687,大胜达,37969.0,10jqka,post_close,2026-06-10 15:00:00
2026-06-10,53,600378,昊华科技,37420.0,10jqka,post_close,2026-06-10 15:00:00
2026-06-10,54,300136,信维通信,36982.0,10jqka,post_close,2026-06-10 15:00:00
2026-06-10,55,002185,华天科技,36774.0,10jqka,post_close,2026-06-10 15:00:00
2026-06-10,56,603601,再升科技,36667.0,10jqka,post_close,2026-06-10 15:00:00
2026-06-10,57,002156,通富微电,36397.0,10jqka,post_close,2026-06-10 15:00:00
2026-06-10,58,300024,机器人,36397.0,10jqka,post_close,2026-06-10 15:00:00
2026-06-10,59,600110,诺德股份,36300.0,10jqka,post_close,2026-06-10 15:00:00
2026-06-10,60,002938,鹏鼎控股,35362.0,10jqka,post_close,2026-06-10 15:00:00
2026-06-10,61,002579,中京电子,34537.0,10jqka,post_close,2026-06-10 15:00:00
2026-06-10,62,301217,铜冠铜箔,34305.0,10jqka,post_close,2026-06-10 15:00:00
2026-06-10,63,603986,兆易创新,34196.0,10jqka,post_close,2026-06-10 15:00:00
2026-06-10,64,601208,东材科技,33506.0,10jqka,post_close,2026-06-10 15:00:00
2026-06-10,65,600030,中信证券,33444.0,10jqka,post_close,2026-06-10 15:00:00
2026-06-10,66,600403,大有能源,33227.0,10jqka,post_close,2026-06-10 15:00:00
2026-06-10,67,600105,永鼎股份,33067.0,10jqka,post_close,2026-06-10 15:00:00
2026-06-10,68,601899,紫金矿业,32679.0,10jqka,post_close,2026-06-10 15:00:00
2026-06-10,69,603778,国晟科技,32390.0,10jqka,post_close,2026-06-10 15:00:00
2026-06-10,70,300502,新易盛,32293.0,10jqka,post_close,2026-06-10 15:00:00
2026-06-10,71,000988,华工科技,32235.0,10jqka,post_close,2026-06-10 15:00:00
2026-06-10,72,002281,光迅科技,31953.0,10jqka,post_close,2026-06-10 15:00:00
2026-06-10,73,002297,博云新材,31818.0,10jqka,post_close,2026-06-10 15:00:00
2026-06-10,74,002436,兴森科技,31731.0,10jqka,post_close,2026-06-10 15:00:00
2026-06-10,75,600863,华能蒙电,30913.0,10jqka,post_close,2026-06-10 15:00:00
2026-06-10,76,600160,巨化股份,30698.0,10jqka,post_close,2026-06-10 15:00:00
2026-06-10,77,603890,春秋电子,30687.0,10jqka,post_close,2026-06-10 15:00:00
2026-06-10,78,600353,旭光电子,30524.0,10jqka,post_close,2026-06-10 15:00:00
2026-06-10,79,000859,国风新材,30360.0,10jqka,post_close,2026-06-10 15:00:00
2026-06-10,80,601869,长飞光纤,29985.0,10jqka,post_close,2026-06-10 15:00:00
2026-06-10,81,601888,中国中免,29272.0,10jqka,post_close,2026-06-10 15:00:00
2026-06-10,82,002896,中大力德,29032.0,10jqka,post_close,2026-06-10 15:00:00
2026-06-10,83,002149,西部材料,28891.0,10jqka,post_close,2026-06-10 15:00:00
2026-06-10,84,002842,翔鹭钨业,28817.0,10jqka,post_close,2026-06-10 15:00:00
2026-06-10,85,300657,弘信电子,28768.0,10jqka,post_close,2026-06-10 15:00:00
2026-06-10,86,300285,国瓷材料,28714.0,10jqka,post_close,2026-06-10 15:00:00
2026-06-10,87,600226,亨通股份,28629.0,10jqka,post_close,2026-06-10 15:00:00
2026-06-10,88,300394,天孚通信,28613.0,10jqka,post_close,2026-06-10 15:00:00
2026-06-10,89,600498,烽火通信,28538.0,10jqka,post_close,2026-06-10 15:00:00
2026-06-10,90,002594,比亚迪,28404.0,10jqka,post_close,2026-06-10 15:00:00
2026-06-10,91,002475,立讯精密,28403.0,10jqka,post_close,2026-06-10 15:00:00
2026-06-10,92,002636,金安国纪,28350.0,10jqka,post_close,2026-06-10 15:00:00
2026-06-10,93,000100,TCL科技,27917.0,10jqka,post_close,2026-06-10 15:00:00
2026-06-10,94,002240,盛新锂能,27659.0,10jqka,post_close,2026-06-10 15:00:00
2026-06-10,95,603203,快克智能,27517.0,10jqka,post_close,2026-06-10 15:00:00
2026-06-10,96,600063,皖维高新,27462.0,10jqka,post_close,2026-06-10 15:00:00
2026-06-10,97,300274,阳光电源,27235.0,10jqka,post_close,2026-06-10 15:00:00
2026-06-10,98,000681,视觉中国,26982.0,10jqka,post_close,2026-06-10 15:00:00
2026-06-10,99,301666,大普微,26541.0,10jqka,post_close,2026-06-10 15:00:00
2026-06-10,100,002241,歌尔股份,26463.0,10jqka,post_close,2026-06-10 15:00:00
2026-06-11,1,600378,昊华科技,23464.0,10jqka,intraday_0950,2026-06-11 09:50:00
2026-06-11,2,002354,天娱数科,23278.0,10jqka,intraday_0950,2026-06-11 09:50:00
2026-06-11,3,601012,隆基绿能,18129.0,10jqka,intraday_0950,2026-06-11 09:50:00
2026-06-11,4,603629,利通电子,15066.0,10jqka,intraday_0950,2026-06-11 09:50:00
2026-06-11,5,600487,亨通光电,14957.0,10jqka,intraday_0950,2026-06-11 09:50:00
2026-06-11,6,000725,京东方A,13100.0,10jqka,intraday_0950,2026-06-11 09:50:00
2026-06-11,7,605589,圣泉集团,12827.0,10jqka,intraday_0950,2026-06-11 09:50:00
2026-06-11,8,002636,金安国纪,11893.0,10jqka,intraday_0950,2026-06-11 09:50:00
2026-06-11,9,600522,中天科技,11759.0,10jqka,intraday_0950,2026-06-11 09:50:00
2026-06-11,10,002361,神剑股份,11213.0,10jqka,intraday_0950,2026-06-11 09:50:00
2026-06-11,11,601991,大唐发电,10967.0,10jqka,intraday_0950,2026-06-11 09:50:00
2026-06-11,12,688146,中船特气,9962.0,10jqka,intraday_0950,2026-06-11 09:50:00
2026-06-11,13,002421,达实智能,9929.0,10jqka,intraday_0950,2026-06-11 09:50:00
2026-06-11,14,300308,中际旭创,9458.0,10jqka,intraday_0950,2026-06-11 09:50:00
2026-06-11,15,002585,双星新材,9365.0,10jqka,intraday_0950,2026-06-11 09:50:00
2026-06-11,16,600396,华电辽能,9310.0,10jqka,intraday_0950,2026-06-11 09:50:00
2026-06-11,17,002971,和远气体,8736.0,10jqka,intraday_0950,2026-06-11 09:50:00
2026-06-11,18,600500,中化国际,8614.0,10jqka,intraday_0950,2026-06-11 09:50:00
2026-06-11,19,600206,有研新材,8563.0,10jqka,intraday_0950,2026-06-11 09:50:00
2026-06-11,20,002409,雅克科技,8527.0,10jqka,intraday_0950,2026-06-11 09:50:00
2026-06-11,21,600869,远东股份,8429.0,10jqka,intraday_0950,2026-06-11 09:50:00
2026-06-11,22,002407,多氟多,8018.0,10jqka,intraday_0950,2026-06-11 09:50:00
2026-06-11,23,002669,康达新材,7917.0,10jqka,intraday_0950,2026-06-11 09:50:00
2026-06-11,24,603002,宏昌电子,7600.0,10jqka,intraday_0950,2026-06-11 09:50:00
2026-06-11,25,600367,红星发展,7511.0,10jqka,intraday_0950,2026-06-11 09:50:00
2026-06-11,26,000636,风华高科,7400.0,10jqka,intraday_0950,2026-06-11 09:50:00
2026-06-11,27,000657,中钨高新,7191.0,10jqka,intraday_0950,2026-06-11 09:50:00
2026-06-11,28,605006,山东玻纤,7168.0,10jqka,intraday_0950,2026-06-11 09:50:00
2026-06-11,29,003026,中晶科技,6961.0,10jqka,intraday_0950,2026-06-11 09:50:00
2026-06-11,30,603938,三孚股份,6741.0,10jqka,intraday_0950,2026-06-11 09:50:00
2026-06-11,31,002261,拓维信息,6725.0,10jqka,intraday_0950,2026-06-11 09:50:00
2026-06-11,32,002081,金螳螂,6684.0,10jqka,intraday_0950,2026-06-11 09:50:00
2026-06-11,33,600667,太极实业,6679.0,10jqka,intraday_0950,2026-06-11 09:50:00
2026-06-11,34,600584,长电科技,6609.0,10jqka,intraday_0950,2026-06-11 09:50:00
2026-06-11,35,603773,沃格光电,6578.0,10jqka,intraday_0950,2026-06-11 09:50:00
2026-06-11,36,600160,巨化股份,6449.0,10jqka,intraday_0950,2026-06-11 09:50:00
2026-06-11,37,000970,中科三环,6434.0,10jqka,intraday_0950,2026-06-11 09:50:00
2026-06-11,38,002747,埃斯顿,6372.0,10jqka,intraday_0950,2026-06-11 09:50:00
2026-06-11,39,002459,晶澳科技,6187.0,10jqka,intraday_0950,2026-06-11 09:50:00
2026-06-11,40,600703,三安光电,6063.0,10jqka,intraday_0950,2026-06-11 09:50:00
2026-06-11,41,600186,莲花控股,5992.0,10jqka,intraday_0950,2026-06-11 09:50:00
2026-06-11,42,002119,康强电子,5967.0,10jqka,intraday_0950,2026-06-11 09:50:00
2026-06-11,43,002181,粤传媒,5927.0,10jqka,intraday_0950,2026-06-11 09:50:00
2026-06-11,44,601899,紫金矿业,5870.0,10jqka,intraday_0950,2026-06-11 09:50:00
2026-06-11,45,002594,比亚迪,5863.0,10jqka,intraday_0950,2026-06-11 09:50:00
2026-06-11,46,605358,立昂微,5834.0,10jqka,intraday_0950,2026-06-11 09:50:00
2026-06-11,47,002463,沪电股份,5828.0,10jqka,intraday_0950,2026-06-11 09:50:00
2026-06-11,48,601138,工业富联,5811.0,10jqka,intraday_0950,2026-06-11 09:50:00
2026-06-11,49,001896,豫能控股,5808.0,10jqka,intraday_0950,2026-06-11 09:50:00
2026-06-11,50,603823,百合花,5738.0,10jqka,intraday_0950,2026-06-11 09:50:00
2026-06-11,51,000063,中兴通讯,5711.0,10jqka,intraday_0950,2026-06-11 09:50:00
2026-06-11,52,002129,TCL中环,5458.0,10jqka,intraday_0950,2026-06-11 09:50:00
2026-06-11,53,001696,宗申动力,5384.0,10jqka,intraday_0950,2026-06-11 09:50:00
2026-06-11,54,603011,合锻智能,5353.0,10jqka,intraday_0950,2026-06-11 09:50:00
2026-06-11,55,600162,香江控股,5191.0,10jqka,intraday_0950,2026-06-11 09:50:00
2026-06-11,56,603220,中贝通信,5038.0,10jqka,intraday_0950,2026-06-11 09:50:00
2026-06-11,57,603859,能科科技,5035.0,10jqka,intraday_0950,2026-06-11 09:50:00
2026-06-11,58,002125,湘潭电化,4999.0,10jqka,intraday_0950,2026-06-11 09:50:00
2026-06-11,59,002281,光迅科技,4941.0,10jqka,intraday_0950,2026-06-11 09:50:00
2026-06-11,60,601208,东材科技,4931.0,10jqka,intraday_0950,2026-06-11 09:50:00
2026-06-11,61,603065,宿迁联盛,4913.0,10jqka,intraday_0950,2026-06-11 09:50:00
2026-06-11,62,000021,深科技,4816.0,10jqka,intraday_0950,2026-06-11 09:50:00
2026-06-11,63,600183,生益科技,4701.0,10jqka,intraday_0950,2026-06-11 09:50:00
2026-06-11,64,601678,滨化股份,4637.0,10jqka,intraday_0950,2026-06-11 09:50:00
2026-06-11,65,600549,厦门钨业,4612.0,10jqka,intraday_0950,2026-06-11 09:50:00
2026-06-11,66,000815,美利云,4608.0,10jqka,intraday_0950,2026-06-11 09:50:00
2026-06-11,67,002185,华天科技,4607.0,10jqka,intraday_0950,2026-06-11 09:50:00
2026-06-11,68,600176,中国巨石,4590.0,10jqka,intraday_0950,2026-06-11 09:50:00
2026-06-11,69,600578,京能电力,4490.0,10jqka,intraday_0950,2026-06-11 09:50:00
2026-06-11,70,002138,顺络电子,4416.0,10jqka,intraday_0950,2026-06-11 09:50:00
2026-06-11,71,603778,国晟科技,4408.0,10jqka,intraday_0950,2026-06-11 09:50:00
2026-06-11,72,300502,新易盛,4389.0,10jqka,intraday_0950,2026-06-11 09:50:00
2026-06-11,73,002165,红宝丽,4369.0,10jqka,intraday_0950,2026-06-11 09:50:00
2026-06-11,74,600226,亨通股份,4333.0,10jqka,intraday_0950,2026-06-11 09:50:00
2026-06-11,75,601615,明阳智能,4300.0,10jqka,intraday_0950,2026-06-11 09:50:00
2026-06-11,76,002842,翔鹭钨业,4294.0,10jqka,intraday_0950,2026-06-11 09:50:00
2026-06-11,77,000833,粤桂股份,4240.0,10jqka,intraday_0950,2026-06-11 09:50:00
2026-06-11,78,600105,永鼎股份,4162.0,10jqka,intraday_0950,2026-06-11 09:50:00
2026-06-11,79,600732,爱旭股份,4151.0,10jqka,intraday_0950,2026-06-11 09:50:00
2026-06-11,80,601888,中国中免,4118.0,10jqka,intraday_0950,2026-06-11 09:50:00
2026-06-11,81,603890,春秋电子,4017.0,10jqka,intraday_0950,2026-06-11 09:50:00
2026-06-11,82,002384,东山精密,4016.0,10jqka,intraday_0950,2026-06-11 09:50:00
2026-06-11,83,300666,江丰电子,4002.0,10jqka,intraday_0950,2026-06-11 09:50:00
2026-06-11,84,601869,长飞光纤,3898.0,10jqka,intraday_0950,2026-06-11 09:50:00
2026-06-11,85,603155,新亚强,3888.0,10jqka,intraday_0950,2026-06-11 09:50:00
2026-06-11,86,002015,协鑫能科,3880.0,10jqka,intraday_0950,2026-06-11 09:50:00
2026-06-11,87,603186,华正新材,3866.0,10jqka,intraday_0950,2026-06-11 09:50:00
2026-06-11,88,600519,贵州茅台,3795.0,10jqka,intraday_0950,2026-06-11 09:50:00
2026-06-11,89,003043,华亚智能,3794.0,10jqka,intraday_0950,2026-06-11 09:50:00
2026-06-11,90,002579,中京电子,3771.0,10jqka,intraday_0950,2026-06-11 09:50:00
2026-06-11,91,600063,皖维高新,3708.0,10jqka,intraday_0950,2026-06-11 09:50:00
2026-06-11,92,002156,通富微电,3653.0,10jqka,intraday_0950,2026-06-11 09:50:00
2026-06-11,93,002491,通鼎互联,3643.0,10jqka,intraday_0950,2026-06-11 09:50:00
2026-06-11,94,603078,江化微,3528.0,10jqka,intraday_0950,2026-06-11 09:50:00
2026-06-11,95,000858,五粮液,3527.0,10jqka,intraday_0950,2026-06-11 09:50:00
2026-06-11,96,601127,赛力斯,3487.0,10jqka,intraday_0950,2026-06-11 09:50:00
2026-06-11,97,688549,中巨芯,3452.0,10jqka,intraday_0950,2026-06-11 09:50:00
2026-06-11,98,000988,华工科技,3452.0,10jqka,intraday_0950,2026-06-11 09:50:00
2026-06-11,99,002735,王子新材,3386.0,10jqka,intraday_0950,2026-06-11 09:50:00
2026-06-11,100,002050,三花智控,3375.0,10jqka,intraday_0950,2026-06-11 09:50:00
2026-06-11,1,600667,太极实业,240153.0,10jqka,intraday_1430,2026-06-11 14:30:00
2026-06-11,2,601991,大唐发电,186926.0,10jqka,intraday_1430,2026-06-11 14:30:00
2026-06-11,3,000725,京东方A,171099.0,10jqka,intraday_1430,2026-06-11 14:30:00
2026-06-11,4,605589,圣泉集团,154006.0,10jqka,intraday_1430,2026-06-11 14:30:00
2026-06-11,5,002428,云南锗业,137777.0,10jqka,intraday_1430,2026-06-11 14:30:00
2026-06-11,6,600487,亨通光电,137019.0,10jqka,intraday_1430,2026-06-11 14:30:00
2026-06-11,7,002407,多氟多,135611.0,10jqka,intraday_1430,2026-06-11 14:30:00
2026-06-11,8,000636,风华高科,129885.0,10jqka,intraday_1430,2026-06-11 14:30:00
2026-06-11,9,002361,神剑股份,123654.0,10jqka,intraday_1430,2026-06-11 14:30:00
2026-06-11,10,600522,中天科技,116693.0,10jqka,intraday_1430,2026-06-11 14:30:00
2026-06-11,11,600186,莲花控股,113203.0,10jqka,intraday_1430,2026-06-11 14:30:00
2026-06-11,12,600378,昊华科技,110887.0,10jqka,intraday_1430,2026-06-11 14:30:00
2026-06-11,13,001896,豫能控股,110564.0,10jqka,intraday_1430,2026-06-11 14:30:00
2026-06-11,14,300308,中际旭创,104466.0,10jqka,intraday_1430,2026-06-11 14:30:00
2026-06-11,15,600396,华电辽能,101638.0,10jqka,intraday_1430,2026-06-11 14:30:00
2026-06-11,16,601138,工业富联,100232.0,10jqka,intraday_1430,2026-06-11 14:30:00
2026-06-11,17,600498,烽火通信,99689.0,10jqka,intraday_1430,2026-06-11 14:30:00
2026-06-11,18,300502,新易盛,98256.0,10jqka,intraday_1430,2026-06-11 14:30:00
2026-06-11,19,300666,江丰电子,94792.0,10jqka,intraday_1430,2026-06-11 14:30:00
2026-06-11,20,002354,天娱数科,94173.0,10jqka,intraday_1430,2026-06-11 14:30:00
2026-06-11,21,600584,长电科技,91709.0,10jqka,intraday_1430,2026-06-11 14:30:00
2026-06-11,22,600869,远东股份,86204.0,10jqka,intraday_1430,2026-06-11 14:30:00
2026-06-11,23,002636,金安国纪,85569.0,10jqka,intraday_1430,2026-06-11 14:30:00
2026-06-11,24,000657,中钨高新,85443.0,10jqka,intraday_1430,2026-06-11 14:30:00
2026-06-11,25,600206,有研新材,85059.0,10jqka,intraday_1430,2026-06-11 14:30:00
2026-06-11,26,000021,深科技,83671.0,10jqka,intraday_1430,2026-06-11 14:30:00
2026-06-11,27,002409,雅克科技,82669.0,10jqka,intraday_1430,2026-06-11 14:30:00
2026-06-11,28,001696,宗申动力,82087.0,10jqka,intraday_1430,2026-06-11 14:30:00
2026-06-11,29,300346,南大光电,79741.0,10jqka,intraday_1430,2026-06-11 14:30:00
2026-06-11,30,600176,中国巨石,76834.0,10jqka,intraday_1430,2026-06-11 14:30:00
2026-06-11,31,000063,中兴通讯,76373.0,10jqka,intraday_1430,2026-06-11 14:30:00
2026-06-11,32,603399,永杉锂业,74132.0,10jqka,intraday_1430,2026-06-11 14:30:00
2026-06-11,33,600183,生益科技,73768.0,10jqka,intraday_1430,2026-06-11 14:30:00
2026-06-11,34,002463,沪电股份,72491.0,10jqka,intraday_1430,2026-06-11 14:30:00
2026-06-11,35,002585,双星新材,71390.0,10jqka,intraday_1430,2026-06-11 14:30:00
2026-06-11,36,301217,铜冠铜箔,70132.0,10jqka,intraday_1430,2026-06-11 14:30:00
2026-06-11,37,600392,盛和资源,69959.0,10jqka,intraday_1430,2026-06-11 14:30:00
2026-06-11,38,002421,达实智能,69074.0,10jqka,intraday_1430,2026-06-11 14:30:00
2026-06-11,39,002460,赣锋锂业,64576.0,10jqka,intraday_1430,2026-06-11 14:30:00
2026-06-11,40,688268,华特气体,64329.0,10jqka,intraday_1430,2026-06-11 14:30:00
2026-06-11,41,688146,中船特气,62997.0,10jqka,intraday_1430,2026-06-11 14:30:00
2026-06-11,42,600549,厦门钨业,62313.0,10jqka,intraday_1430,2026-06-11 14:30:00
2026-06-11,43,603011,合锻智能,62092.0,10jqka,intraday_1430,2026-06-11 14:30:00
2026-06-11,44,600722,金牛化工,61359.0,10jqka,intraday_1430,2026-06-11 14:30:00
2026-06-11,45,002240,盛新锂能,60612.0,10jqka,intraday_1430,2026-06-11 14:30:00
2026-06-11,46,002384,东山精密,59909.0,10jqka,intraday_1430,2026-06-11 14:30:00
2026-06-11,47,002281,光迅科技,59611.0,10jqka,intraday_1430,2026-06-11 14:30:00
2026-06-11,48,603629,利通电子,59080.0,10jqka,intraday_1430,2026-06-11 14:30:00
2026-06-11,49,002185,华天科技,57439.0,10jqka,intraday_1430,2026-06-11 14:30:00
2026-06-11,50,600367,红星发展,55890.0,10jqka,intraday_1430,2026-06-11 14:30:00
2026-06-11,51,601012,隆基绿能,55668.0,10jqka,intraday_1430,2026-06-11 14:30:00
2026-06-11,52,300657,弘信电子,55661.0,10jqka,intraday_1430,2026-06-11 14:30:00
2026-06-11,53,600105,永鼎股份,54782.0,10jqka,intraday_1430,2026-06-11 14:30:00
2026-06-11,54,000858,五粮液,54567.0,10jqka,intraday_1430,2026-06-11 14:30:00
2026-06-11,55,600353,旭光电子,53881.0,10jqka,intraday_1430,2026-06-11 14:30:00
2026-06-11,56,002378,章源钨业,53792.0,10jqka,intraday_1430,2026-06-11 14:30:00
2026-06-11,57,000833,粤桂股份,53598.0,10jqka,intraday_1430,2026-06-11 14:30:00
2026-06-11,58,002181,粤传媒,53447.0,10jqka,intraday_1430,2026-06-11 14:30:00
2026-06-11,59,688017,绿的谐波,52979.0,10jqka,intraday_1430,2026-06-11 14:30:00
